attempt,symbol_set,train_bars,test_bars,embargo_bars,max_folds,feature_scale,min_signal,feature_blend_mode,feature_columns,feature_min_samples,predictor_quality_min_samples,predictor_quality_warmup_floor,min_hold_bars,min_reentry_gap_bars,max_turnover_ratio,entry_gate_usdt,status,run_id,folds,realized_pnl,fees,trades,win,lose,maxdd,sharpe,endeq,error
224,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,4,8,0.5,30,ok,bt-v2-1772629424886-c2febfaad1cf,1,0,0,0,0,0,0,0,100,
225,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,4,8,0.5,30,ok,bt-v2-1772629426796-50a6ac1d9b45,1,0,0,0,0,0,0,0,100,
226,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,4,8,1,5,ok,bt-v2-1772629428732-9dfea9af6fe7,1,0,0,0,0,0,0,0,100,
227,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,4,8,1,5,ok,bt-v2-1772629430889-e34ceb386785,1,0,0,0,0,0,0,0,100,
228,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,4,8,1,5,ok,bt-v2-1772629432774-60f000d13845,1,0,0,0,0,0,0,0,100,
229,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,4,8,1,5,ok,bt-v2-1772629434709-9c78c09e38b4,1,0,0,0,0,0,0,0,100,
230,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,4,8,1,5,ok,bt-v2-1772629436927-9581af0e49e6,1,0,0,0,0,0,0,0,100,
231,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,4,8,1,10,ok,bt-v2-1772629438331-c218f78424ad,1,0,0,0,0,0,0,0,100,
232,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,4,8,1,10,ok,bt-v2-1772629439553-c04c9e2f1115,1,0,0,0,0,0,0,0,100,
233,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,4,8,1,10,ok,bt-v2-1772629440645-5092eff9a7e2,1,0,0,0,0,0,0,0,100,
234,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,4,8,1,10,ok,bt-v2-1772629441777-22287c01bad7,1,0,0,0,0,0,0,0,100,
235,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,4,8,1,10,ok,bt-v2-1772629443639-91dbe14e4aaa,1,0,0,0,0,0,0,0,100,
236,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,4,8,1,30,ok,bt-v2-1772629444956-11e6a58919c5,1,0,0,0,0,0,0,0,100,
237,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,4,8,1,30,ok,bt-v2-1772629446526-13390000edce,1,0,0,0,0,0,0,0,100,
238,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,4,8,1,30,ok,bt-v2-1772629447968-b44a376afb68,1,0,0,0,0,0,0,0,100,
239,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,4,8,1,30,ok,bt-v2-1772629449710-11b85a305d71,1,0,0,0,0,0,0,0,100,
240,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,4,8,1,30,ok,bt-v2-1772629451803-b1b4b97528d2,1,0,0,0,0,0,0,0,100,
241,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.5,5,ok,bt-v2-1772629453799-2438d4d0756e,1,0,0,0,0,0,0,0,100,
242,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.5,5,ok,bt-v2-1772629455707-8a8fffdb80f5,1,0,0,0,0,0,0,0,100,
243,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.5,5,ok,bt-v2-1772629457595-cf43b362f44f,1,0,0,0,0,0,0,0,100,
244,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.5,5,ok,bt-v2-1772629458710-05edff84e2f1,1,0,0,0,0,0,0,0,100,
245,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.5,5,ok,bt-v2-1772629459742-50e3e021b3e4,1,0,0,0,0,0,0,0,100,
246,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.5,10,ok,bt-v2-1772629461587-9366309cb4e1,1,0,0,0,0,0,0,0,100,
247,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.5,10,ok,bt-v2-1772629462862-7093be34ecb5,1,0,0,0,0,0,0,0,100,
248,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.5,10,ok,bt-v2-1772629464479-a4ee968f0cb5,1,0,0,0,0,0,0,0,100,
249,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.5,10,ok,bt-v2-1772629465883-a16f87c6f08d,1,0,0,0,0,0,0,0,100,
250,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.5,10,ok,bt-v2-1772629467793-316ba80e5d6d,1,0,0,0,0,0,0,0,100,
251,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.5,30,ok,bt-v2-1772629469957-b1c0ef43b5f1,1,0,0,0,0,0,0,0,100,
252,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.5,30,ok,bt-v2-1772629471353-b1f96e5bbdc3,1,0,0,0,0,0,0,0,100,
253,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.5,30,ok,bt-v2-1772629472505-8ff587b882b8,1,0,0,0,0,0,0,0,100,
254,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.5,30,ok,bt-v2-1772629473309-6c8650ae2830,1,0,0,0,0,0,0,0,100,
255,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,0.5,30,ok,bt-v2-1772629474810-c7855cb45ca3,1,0,0,0,0,0,0,0,100,
256,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,5,ok,bt-v2-1772629476800-c4fcda2fce2a,1,0,0,0,0,0,0,0,100,
257,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,5,ok,bt-v2-1772629478680-1c692ffd1992,1,0,0,0,0,0,0,0,100,
258,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,5,ok,bt-v2-1772629480866-18c38bae3fcf,1,0,0,0,0,0,0,0,100,
259,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,5,ok,bt-v2-1772629482872-200494fcd113,1,0,0,0,0,0,0,0,100,
260,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,5,ok,bt-v2-1772629484457-5ded14296030,1,0,0,0,0,0,0,0,100,
261,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,10,ok,bt-v2-1772629485559-8d4244d7cdfd,1,0,0,0,0,0,0,0,100,
262,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,10,ok,bt-v2-1772629486639-cb8e1b3ba9d4,1,0,0,0,0,0,0,0,100,
263,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,10,ok,bt-v2-1772629487430-2c77a8a76e39,1,0,0,0,0,0,0,0,100,
264,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,10,ok,bt-v2-1772629489374-62c20438a12c,1,0,0,0,0,0,0,0,100,
265,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,10,ok,bt-v2-1772629490833-beec3d9a6682,1,0,0,0,0,0,0,0,100,
266,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,30,ok,bt-v2-1772629492779-2e223feb6311,1,0,0,0,0,0,0,0,100,
267,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,30,ok,bt-v2-1772629494669-fa1afd0d29e9,1,0,0,0,0,0,0,0,100,
268,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,30,ok,bt-v2-1772629496913-83ae89900715,1,0,0,0,0,0,0,0,100,
269,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,30,ok,bt-v2-1772629498387-c94ac7e50196,1,0,0,0,0,0,0,0,100,
270,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,4,1,30,ok,bt-v2-1772629499542-0fc9d2dd41ca,1,0,0,0,0,0,0,0,100,
271,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.5,5,ok,bt-v2-1772629500685-2ac17ec53979,1,0,0,0,0,0,0,0,100,
272,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.5,5,ok,bt-v2-1772629502613-4bc7275e1d24,1,0,0,0,0,0,0,0,100,
273,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.5,5,ok,bt-v2-1772629504789-5e0ff699bf1d,1,0,0,0,0,0,0,0,100,
274,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.5,5,ok,bt-v2-1772629506754-0638e7b49667,1,0,0,0,0,0,0,0,100,
275,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.5,5,ok,bt-v2-1772629508052-d531791f7868,1,0,0,0,0,0,0,0,100,
276,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.5,10,ok,bt-v2-1772629509599-e3a8ac41d4e2,1,0,0,0,0,0,0,0,100,
277,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.5,10,ok,bt-v2-1772629510942-cd7ceab1f080,1,0,0,0,0,0,0,0,100,
278,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.5,10,ok,bt-v2-1772629512236-c71ea57b6c70,1,0,0,0,0,0,0,0,100,
279,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.5,10,ok,bt-v2-1772629513968-407074173715,1,0,0,0,0,0,0,0,100,
280,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.5,10,ok,bt-v2-1772629515871-7f0c99d3ce4c,1,0,0,0,0,0,0,0,100,
281,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.5,30,ok,bt-v2-1772629517740-76c17fee506b,1,0,0,0,0,0,0,0,100,
282,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.5,30,ok,bt-v2-1772629519609-7bad53171779,1,0,0,0,0,0,0,0,100,
283,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.5,30,ok,bt-v2-1772629520956-390415f9018e,1,0,0,0,0,0,0,0,100,
284,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.5,30,ok,bt-v2-1772629522821-708e1a8dff6b,1,0,0,0,0,0,0,0,100,
285,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,0.5,30,ok,bt-v2-1772629524698-d9a22f9ee0b2,1,0,0,0,0,0,0,0,100,
286,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,5,ok,bt-v2-1772629526615-ec001da41c63,1,0,0,0,0,0,0,0,100,
287,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,5,ok,bt-v2-1772629528018-cad2d0c783d7,1,0,0,0,0,0,0,0,100,
288,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,5,ok,bt-v2-1772629529989-b9a791282609,1,0,0,0,0,0,0,0,100,
289,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,5,ok,bt-v2-1772629531388-1e14d0e0b584,1,0,0,0,0,0,0,0,100,
290,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,5,ok,bt-v2-1772629532527-bab569c6840f,1,0,0,0,0,0,0,0,100,
291,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,10,ok,bt-v2-1772629533600-76f76b7ab8c1,1,0,0,0,0,0,0,0,100,
292,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,10,ok,bt-v2-1772629534390-3f129b1f61b3,1,0,0,0,0,0,0,0,100,
293,"BTCUSDT,ETHUSDT,BNBUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,10,ok,bt-v2-1772629535969-832d1e03d788,1,0,0,0,0,0,0,0,100,
294,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,10,ok,bt-v2-1772629537866-c963322d2267,1,0,0,0,0,0,0,0,100,
295,"BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,USDCUSDT,SOLUSDT,TRXUSDT,DOGEUSDT,ADAUSDT,BCHUSDT,LINKUSDT,USDEUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,10,ok,bt-v2-1772629539747-563ae5fbe971,1,0,0,0,0,0,0,0,100,
296,BTCUSDT,360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,30,ok,bt-v2-1772629541618-a012f379ff94,1,0,0,0,0,0,0,0,100,
297,"BTCUSDT,ETHUSDT",360,30,2,6,0.3,0.0001,additive,"volume,volume_sma_5,volume_std_5,volume_vs_sma_20,taker_buy_base_volume,taker_buy_quote_volume,quote_volume,number_of_trades",0,0,0.4,8,8,1,30,ok,bt-v2-1772629543062-654500631072,1,0,0,0,0,0,0,0,100,
